title,creator,publisher,date,date is approximate?,description,subject,keywords,relation,contributing institution,publisher digital,source,listing code,resource identifier,format original,format,type,digitization specifications,rights,standardized rights,language,metadata cataloger,scanner technician,collection administrator,filename,oclc number,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path,objectid
Lionel Hampton,Harris Photo,,1970-12-11,,7 1/2 x 9 1/2 inch photograph. Lionel Hampton with unidentified man,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 13, Folder 28",IJC001III1,LH.III.0676,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239389,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10677,10677,10675.jpg,/ijcs/image/10675.jpg,ijcs10677
Lionel Hampton in Japan,,,1969-04-21,,"8 x 10 inch photograph. Gladys and Lionel Hampton at a formal reception. Handwritten on the back of the photograph: Lionel Hampton shakes hands with Japanese Princess Suganomiya[?] at a reception held in the residence of the US Ambassador to Japan, Tokyo","Hampton, Lionel, 1908-2002; Hampton, Gladys Riddle, 1905-1971; Tokyo (Japan); Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 06, Folder 04",IJC001III1,LH.III.0677,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239374,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10678,10678,10676.jpg,/ijcs/image/10676.jpg,ijcs10678
Lionel Hampton in a pose of baseball player,"Bill Mark, Park Sheraton Hotel, New York, NY",,1950,y,8 x 10 inch photograph. Lionel Hampton holding a drumstick in a pose of baseball player with bat alongside Curley Hamner and unidentified man,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 07, Folder 23",IJC001III1,LH.III.0678,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239402,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10679,10679,10677.jpg,/ijcs/image/10677.jpg,ijcs10679
Altes Brewery,,,1948,y,8 x 10 inch photograph. Lionel Hampton at the Altes Brewery,"Hampton, Lionel, 1908-2002;  Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 05, Folder 28",IJC001III1,LH.III.0679,Black & white photographs,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668238833,2009-07-29,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10680,10680,10678.jpg,/ijcs/image/10678.jpg,ijcs10680
Lionel Hampton at the microphone,"Robinson Studio [Jefferson City, MO?]",,1950,y,8 x 10 inch photograph. Lionel Hampton at the microphone with unidentified man on a stage in front of an audience,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 14, Folder 05",IJC001III1,LH.III.0680,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668237347,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10681,10681,10679.jpg,/ijcs/image/10679.jpg,ijcs10681
Fun Day,,,1968-08-23,,8 x 10 inch photograph. Lionel Hampton at an outdoor concert. Posters on the background of the stage reads: Fun Day,"Hampton, Lionel, 1908-2002;  Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 07, Folder 25",IJC001III1,LH.III.0681,Black & white photographs,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668238600,2009-07-29,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10682,10682,10680.jpg,/ijcs/image/10680.jpg,ijcs10682
Lionel Hampton with Police Officers,,,1950,y,8 x 10 inch photograph. Lionel Hampton with three unidentified police officers,"Hampton, Lionel, 1908-2002;  Police; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 12, Folder 32",IJC001III1,LH.III.0682,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239324,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10683,10683,10681.jpg,/ijcs/image/10681.jpg,ijcs10683
Lionel Hampton autographing,"Soul in Review - New York, NY",,1950,y,10 1/4 x 6 3/4 inch photograph. Lionel Hampton autographing for fans,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 14, Folder 14",IJC001III1,LH.III.0683,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668238593,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10684,10684,10682.jpg,/ijcs/image/10682.jpg,ijcs10684
Lionel Hampton with Police Officers,,,1950,y,"8 x 10 inch photograph. Lionel Hampton on an outdoor stage, with unidentified police officer and a man","Hampton, Lionel, 1908-2002;  Police; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 12, Folder 32",IJC001III1,LH.III.0684,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239406,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10685,10685,10683.jpg,/ijcs/image/10683.jpg,ijcs10685
Le Jazz Hot,Bert Jaye - New York,,1950,y,"10 x 8 inch photograph. Lionel Hampton with unidentified man in front of a poster of the Le Jazz Hot. The poster, written in French, announces his performance on Sep. 21","Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 13, Folder 33",IJC001III1,LH.III.0685,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239380,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10686,10686,10684.jpg,/ijcs/image/10684.jpg,ijcs10686
Lionel Hampton in Sweden,"Olle Rosenqvist, Bromma, Sweden",,1975,y,"5 x 7 inch photograph. Lionel Hampton, Bill Titone, and unidentified woman in a restaurant, [in Sweden]","Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 10, Folder 06",IJC001III1,LH.III.0686,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239361,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10687,10687,10685.jpg,/ijcs/image/10685.jpg,ijcs10687
Die Solidaritat Ladt Ein,,,1960,y,"4 x 6 inch photograph. Lionel Hampton performing on the vibraphone with orchestra, which includes guitarist Billy Mackel. A banner on the back of the stage reads: Die Solidaritat Ladt Ein!","Hampton, Lionel, 1908-2002;  Mackel, Billy, 1912-1986;  Jazz musicians--Pictorial works;  Percussion instruments -- Performance;  Black-and-white- photograph;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 10, Folder 08",IJC001III1,LH.III.0688,Black & white photographs,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668238857,2009-07-29,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10688,10688,10686.jpg,/ijcs/image/10686.jpg,ijcs10688
Die Solidaritat Ladt Ein,,,1960,y,"4 x 6 inch photograph. Lionel Hampton performing on the vibraphone with orchestra, which includes guitarist Billy Mackel. A banner on the back of the stage reads: Die Solidaritat Ladt Ein!","Hampton, Lionel, 1908-2002;  Mackel, Billy, 1912-1986;  Jazz musicians--Pictorial works;  Percussion instruments -- Performance;  Black-and-white- photograph;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 10, Folder 08",IJC001III1,LH.III.0689,Black & white photographs,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239279,2009-07-29,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10689,10689,10687.jpg,/ijcs/image/10687.jpg,ijcs10689
Die Solidaritat Ladt Ein,,,1960,y,"4 x 6 inch photograph. Lionel Hampton performing on the vibraphone with orchestra, which includes guitarist Billy Mackel. A banner on the back of the stage reads: Die Solidaritat Ladt Ein!","Hampton, Lionel, 1908-2002;  Mackel, Billy, 1912-1986;  Jazz musicians--Pictorial works;  Percussion instruments -- Performance;  Black-and-white- photograph;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 10, Folder 08",IJC001III1,LH.III.0690,Black & white photographs,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239409,2009-07-29,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10690,10690,10688.jpg,/ijcs/image/10688.jpg,ijcs10690
Die Solidaritat Ladt Ein,,,1960,y,"4 x 6 inch photograph. Lionel Hampton performing on the vibraphone with orchestra, which includes guitarist Billy Mackel. A banner on the back of the stage reads: Die Solidaritat Ladt Ein!","Hampton, Lionel, 1908-2002;  Mackel, Billy, 1912-1986;  Jazz musicians--Pictorial works;  Percussion instruments -- Performance;  Black-and-white- photograph;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 10, Folder 08",IJC001III1,LH.III.0691,Black & white photographs,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239396,2009-07-29,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10691,10691,10689.jpg,/ijcs/image/10689.jpg,ijcs10691
Lionel Hampton in Germany,"dpa-Bild Deutsche Presse, Agentur GmbH.",,1950,y,"5 1/2 x 4 inch photograph. Lionel Hampton poses with unidentified persons leaning on a counter, over some ties, [in Germany?]","Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 10, Folder 09",IJC001III1,LH.III.0692,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668238904,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10692,10692,10690.jpg,/ijcs/image/10690.jpg,ijcs10692
Lionel Hampton Abroad,,,1967-02,,4 3/4 x 6 1/2 inch photograph. Lionel Hampton with unidentified man,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 06, Folder 13",IJC001III1,LH.III.0693,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239387,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10693,10693,10691.jpg,/ijcs/image/10691.jpg,ijcs10693
Lionel Hampton holds a score,,,1950,y,5 x 7 inch photograph. Lionel Hampton holds a score of a song with two unidentified men,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 13, Folder 30",IJC001III1,LH.III.0695,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239314,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10694,10694,10692.jpg,/ijcs/image/10692.jpg,ijcs10694
Lionel Hampton Abroad,,,1950,y,"7 x 9 inch photograph. Lionel Hampton autographing for fans, in a store [abroad?]. On display in this room are photographic cameras and other articles. Seen on the background are the words: E. Leitz; Wetzlar","Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 10, Folder 11",IJC001III1,LH.III.0696,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239334,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10695,10695,10693.jpg,/ijcs/image/10693.jpg,ijcs10695
Lionel Hampton with misses,"Ted Merriman, [Hollywood, CA]",,1955,y,8 x 10 inch photograph. Lionel Hampton with a group of unidentified persons including two women wearing sashes. The sashes of women reads: Cobra Room and Sam Taylor,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 05, Folder 22",IJC001III1,LH.III.0697,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239367,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10696,10696,10694.jpg,/ijcs/image/10694.jpg,ijcs10696
Voice of America,,,1960,y,"8 x 10 inch photograph. Lionel Hampton with unidentified man, probably at Voice of America Headquarters in Washington, DC, broadcasting programming aimed at Brazil","Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 13, Folder 08",IJC001III1,LH.III.0698,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668237331,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10697,10697,10695.jpg,/ijcs/image/10695.jpg,ijcs10697
Lionel Hampton with unidentified man,,,1950,y,8 x 10 inch photograph. Lionel Hampton playing a mini vibe with unidentified man playing the violin,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 14, Folder 13",IJC001III1,LH.III.0699,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239274,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10698,10698,10696.jpg,/ijcs/image/10696.jpg,ijcs10698
Lionel Hampton with unidentified men,,,1950,y,10 x 8 inch photograph. Lionel Hampton with three unidentified men,"Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 14, Folder 05",IJC001III1,LH.III.0700,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668238621,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10699,10699,10697.jpg,/ijcs/image/10697.jpg,ijcs10699
Lionel Hampton in Africa,,,1950,y,"8 x 10 inch photograph. Lionel Hampton with unidentified men, probably in an airport terminal of an African country","Hampton, Lionel, 1908-2002; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 05, Folder 21",IJC001III1,LH.III.0702,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668239285,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10700,10700,10698.jpg,/ijcs/image/10698.jpg,ijcs10700
Lionel Hampton with religious persons and children,,,1950,y,8 x 10 inch photograph. Lionel Hampton with unidentified religious person surrounded by children,"Hampton, Lionel, 1908-2002; Children; Black-and-white photographs;",,Lionel Hampton Library Collection,"Special Collections and Archives, International Jazz Collections",University of Idaho Library,"IJC MG 001, Box 08, Folder 15",IJC001III1,LH.III.0703,Black and white photograph,cpd,Image;StillImage,"300 dpi compressed jpg is displayed. Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF.","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Laura Guedes and Deborah Green,Kevin Dobbins and Seth Williams,Deborah Green and Nathan Bender,,668238591,2009-07-29,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/10701,10701,10699.jpg,/ijcs/image/10699.jpg,ijcs10701
